Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
124902088	LOC124902088	NC_000008.11	-	91464035	91464139	0.0	0.0	0.0
7994	KAT6A	NC_000008.11	-	41929479	42051987	0.0	0.0	0.0
102724612	LOC102724612	NC_000008.11	+	63465849	63475482	0.0	0.0	0.0
137107	RPL10AP3	NC_000008.11	-	34322960	34323675	0.0	0.0	0.0
340419	RSPO2	NC_000008.11	-	107899316	108083620	0.0	0.0	0.0
124900261	LOC124900261	NC_000008.11	+	33540040	33540137	0.0	0.0	0.0
100302186	MIR548I3	NC_000008.11	-	8088941	8089089	0.0	0.0	0.0
100128961	GAPDHP62	NC_000008.11	-	100550540	100551733	0.0	0.0	0.0
392267	IMPDH1P6	NC_000008.11	+	123400522	123402815	0.0	0.0	0.0
389668	XKR9	NC_000008.11	+	70669339	70735942	0.0	0.0	0.0
11156	PTP4A3	NC_000008.11	+	141421388	141432454	0.0	0.0	0.0
1846	DUSP4	NC_000008.11	-	29333064	29350684	0.0	0.0	0.0
100873179	MTND2P7	NC_000008.11	+	133754739	133755449	0.0	0.0	0.0
80243	PREX2	NC_000008.11	+	67952046	68106009	0.0	0.0	0.0
245908	DEFB105A	NC_000008.11	-	7821004	7823880	0.0	0.0	0.0
124900256	LOC124900256	NC_000008.11	+	18979619	18979772	0.0	0.0	0.0
124900262	LOC124900262	NC_000008.11	-	23806229	23806377	0.0	0.0	0.0
100302281	MIR1208	NC_000008.11	+	128150116	128150188	0.0	0.0	0.0
105375726	MAL2-AS1	NC_000008.11	-	119214623	119246857	0.0	0.0	0.0
51050	PI15	NC_000008.11	+	74824534	74855029	0.0	0.0	0.0
137735	ABRA	NC_000008.11	-	106759483	106770244	0.0	0.0	0.0
101928160	LOC101928160	NC_000008.11	+	143708051	143713898	0.0	0.0	0.0
100129815	PGAM1P13	NC_000008.11	+	107647280	107648033	0.0	0.0	0.0
83690	CRISPLD1	NC_000008.11	+	74984505	75034558	0.0	0.0	0.0
100130158	KNOP1P5	NC_000008.11	+	126072556	126074247	0.0	0.0	0.0
100422614	LOC100422614	NC_000008.11	+	85086615	85087186	0.0	0.0	0.0
245909	DEFB106A	NC_000008.11	+	7825139	7829053	0.0	0.0	0.0
619279	ZNF704	NC_000008.11	-	80628451	80874468	0.0	0.0	0.0
693	BTF3P1	NC_000008.11	-	51721256	51723046	0.0	0.0	0.0
55909	BIN3	NC_000008.11	-	22620418	22669121	0.0	0.0	0.0
100130321	LOC100130321	NC_000008.11	+	1730167	1730904	0.0	0.0	0.0
101059972	LOC101059972	NC_000008.11	-	42128158	42129309	0.0	0.0	0.0
100128750	RBPMS-AS1	NC_000008.11	-	30382119	30385401	0.0	0.0	0.0
100419615	LOC100419615	NC_000008.11	+	54354239	54355190	0.0	0.0	0.0
100302161	MIR1205	NC_000008.11	+	127960633	127960695	0.0	0.0	0.0
9831	ZNF623	NC_000008.11	+	143636162	143653730	0.0	0.0	0.0
282694	NASPP1	NC_000008.11	-	60936948	60939978	0.0	0.0	0.0
51582	AZIN1	NC_000008.11	-	102826302	102864200	0.0	0.0	0.0
439941	FER1L6-AS1	NC_000008.11	-	123984138	124040782	0.0	0.0	0.0
729732	LOC729732	NC_000008.11	-	12537079	12665611	0.0	0.0	0.0
359731	MRPL57P7	NC_000008.11	-	98906255	98906527	0.0	0.0	0.0
157376	FER1L6-AS2	NC_000008.11	-	124046071	124171522	0.0	0.0	0.0
102465696	MIR486-2	NC_000008.11	+	41660444	41660507	0.0	0.0	0.0
100419616	LOC100419616	NC_000008.11	+	56776307	56776854	0.0	0.0	0.0
101929172	LOC101929172	NC_000008.11	+	21298239	21309449	0.0	0.0	0.0
286094	LINC01591	NC_000008.11	+	135234131	135299719	0.0	0.0	0.0
137695	TMEM68	NC_000008.11	-	55738758	55773378	0.0	0.0	0.0
1584	CYP11B1	NC_000008.11	-	142872357	142879825	0.0	0.0	0.0
79870	BAALC	NC_000008.11	+	103140725	103230305	0.0	0.0	0.0
312	ANXA13	NC_000008.11	-	123680794	123737393	0.0	0.0	0.0
83940	TATDN1	NC_000008.11	-	124488494	124539088	0.0	0.0	0.0
100131958	RPL15P12	NC_000008.11	+	129864469	129865363	0.0	0.0	0.0
8733	GPAA1	NC_000008.11	+	144082634	144086216	0.0	0.0	0.0
442382	LOC442382	NC_000008.11	+	19238437	19240873	0.0	0.0	0.0
10247	RIDA	NC_000008.11	-	98102344	98117171	0.0	0.0	0.0
101927040	LOC101927040	NC_000008.11	-	79769372	79871737	0.0	0.0	0.0
8840	CCN4	NC_000008.11	+	133191039	133231690	0.0	0.0	0.0
9420	CYP7B1	NC_000008.11	-	64586575	64798737	0.0	0.0	0.0
286177	LOC286177	NC_000008.11	+	57261226	57266611	0.0	0.0	0.0
64760	FHIP2B	NC_000008.11	+	22089150	22104911	0.0	0.0	0.0
392225	PDCL3P1	NC_000008.11	+	60387201	60388192	0.0	0.0	0.0
100507316	MINCR	NC_000008.11	-	143280155	143281700	0.0	0.0	0.0
79815	NIPAL2	NC_000008.11	-	98189826	98294235	0.0	0.0	0.0
100506753	MAILR	NC_000008.11	+	102864271	102977876	0.0	0.0	0.0
3513	JCHAINP1	NC_000008.11	-	84979577	84980562	0.0	0.0	0.0
728957	ZNF705D	NC_000008.11	+	12089338	12115516	0.0	0.0	0.0
101929402	EXTL3-AS1	NC_000008.11	-	28698403	28701464	0.0	0.0	0.0
124900267	LOC124900267	NC_000008.11	-	59137372	59137502	0.0	0.0	0.0
107161147	MTND2P35	NC_000008.11	+	110934955	110935638	0.0	0.0	0.0
106479031	WBP1LP3	NC_000008.11	+	155112	155618	0.0	0.0	0.0
115482726	H2AZP7	NC_000008.11	-	111621458	111621797	0.0	0.0	0.0
51110	LACTB2	NC_000008.11	-	70637266	70669185	0.0	0.0	0.0
9070	ASH2L	NC_000008.11	+	38105493	38140080	0.0	0.0	0.0
255926	ADAM5	NC_000008.11	+	39314632	39417378	0.0	0.0	0.0
57509	MTUS1	NC_000008.11	-	17643802	17801521	0.0	0.0	0.0
442384	VENTXP5	NC_000008.11	-	33721194	33723136	0.0	0.0	0.0
84985	FAM83A	NC_000008.11	+	123179047	123210079	0.0	0.0	0.0
137196	CCDC26	NC_000008.11	-	129351694	129680239	0.0	0.0	0.0
100312796	VN1R45P	NC_000008.11	-	43216484	43216613	0.0	0.0	0.0
79698	ZMAT4	NC_000008.11	-	40530590	40897826	0.0	0.0	0.0
6422	SFRP1	NC_000008.11	-	41261962	41309473	0.0	0.0	0.0
8629	JRK	NC_000008.11	-	142657460	142669967	0.0	0.0	0.0
78986	DUSP26	NC_000008.11	-	33591330	33600023	0.0	0.0	0.0
7071	KLF10	NC_000008.11	-	102648784	102655725	0.0	0.0	0.0
100128890	FAM66B	NC_000008.11	-	7298744	7355363	0.0	0.0	0.0
340385	ZNF517	NC_000008.11	+	144798913	144813042	0.0	0.0	0.0
106480011	RNU6-1011P	NC_000008.11	+	103384961	103385067	0.0	0.0	0.0
1585	CYP11B2	NC_000008.11	-	142910559	142917843	0.0	0.0	0.0
100129404	LOC100129404	NC_000008.11	-	26254916	26256631	0.0	0.0	0.0
389630	FAM90A15P	NC_000008.11	+	7255243	7260476	0.0	0.0	0.0
444	ASPH	NC_000008.11	-	61500556	61714592	0.0	0.0	0.0
653423	SPAG11A	NC_000008.11	+	7848008	7863797	0.0	0.0	0.0
105375800	LOC105375800	NC_000008.11	-	143758492	143760508	0.0	0.0	0.0
137872	ADHFE1	NC_000008.11	+	66432504	66468907	0.0	0.0	0.0
552853	NCRNA00250	NC_000008.11	+	134838069	134842637	0.0	0.0	0.0
100873891	HMGB1P23	NC_000008.11	+	29218905	29219472	0.0	0.0	0.0
6386	SDCBP	NC_000008.11	+	58553261	58582858	0.0	0.0	0.0
346990	H2AZP2	NC_000008.11	-	70103419	70104268	0.0	0.0	0.0
245910	DEFB107A	NC_000008.11	-	7811720	7815716	0.0	0.0	0.0
23212	RRS1	NC_000008.11	+	66429014	66430733	0.0	0.0	0.0
100847051	MIR5194	NC_000008.11	-	130008334	130008453	0.0	0.0	0.0
100128685	SLC16A14P1	NC_000008.11	+	106215567	106217220	0.0	0.0	0.0
100130027	LOC100130027	NC_000008.11	-	144808810	144827040	0.0	0.0	0.0
203074	PRSS55	NC_000008.11	+	10525532	10554166	0.0	0.0	0.0
107986876	LOC107986876	NC_000008.11	-	22603133	22605000	0.0	0.0	0.0
2738	GLI4	NC_000008.11	+	143267445	143276931	0.0	0.0	0.0
347704	MRPS36P3	NC_000008.11	+	122091470	122091602	0.0	0.0	0.0
101926892	LINC03020	NC_000008.11	+	70471134	70485687	0.0	0.0	0.0
100128541	ATP6V1G1P2	NC_000008.11	-	47194003	47194349	0.0	0.0	0.0
100420406	IRF5P1	NC_000008.11	+	92972596	92974741	0.0	0.0	0.0
100302170	MIR1206	NC_000008.11	+	128008898	128008956	0.0	0.0	0.0
106481835	RN7SL293P	NC_000008.11	+	11379395	11379675	0.0	0.0	0.0
106480983	RN7SL228P	NC_000008.11	+	117017946	117018248	0.0	0.0	0.0
503840	DEFB108E	NC_000008.11	-	12341276	12345778	0.0	0.0	0.0
100507464	LOC100507464	NC_000008.11	-	49496763	49512180	0.0	0.0	0.0
157739	TDH	NC_000008.11	+	11339637	11368452	0.0	0.0	0.0
100128119	SLC25A51P3	NC_000008.11	-	80594755	80595868	0.0	0.0	0.0
442388	SDR16C6P	NC_000008.11	-	56374718	56390710	0.0	0.0	0.0
245912	DEFB109A	NC_000008.11	-	12393284	12400365	0.0	0.0	0.0
106479693	RNU6-285P	NC_000008.11	-	73018945	73019044	0.0	0.0	0.0
100128836	HNRNPA1P36	NC_000008.11	+	81807700	81808930	0.0	0.0	0.0
402342	RPL13AP18	NC_000008.11	-	80265505	80266177	0.0	0.0	0.0
100133172	FAM66A	NC_000008.11	+	12362019	12411001	0.0	0.0	0.0
6075	RNU7-55P	NC_000008.11	-	9072456	9072514	0.0	0.0	0.0
90990	KIFC2	NC_000008.11	+	144466337	144474202	0.0	0.0	0.0
84773	LOC84773	NC_000008.11	-	144463825	144465701	0.0	0.0	0.0
100421094	LOC100421094	NC_000008.11	-	12374354	12375546	0.0	0.0	0.0
442389	IFITM3P8	NC_000008.11	+	60906039	60906600	0.0	0.0	0.0
2339	FNTA	NC_000008.11	+	43056323	43085785	0.0	0.0	0.0
106481543	RNU6-1151P	NC_000008.11	-	9287472	9287578	0.0	0.0	0.0
442893	MIR151A	NC_000008.11	-	140732564	140732653	0.0	0.0	0.0
113219456	MIR12123	NC_000008.11	+	79332188	79332274	0.0	0.0	0.0
100873172	MTND1P7	NC_000008.11	-	46828117	46828413	0.0	0.0	0.0
427	ASAH1	NC_000008.11	-	18055992	18084961	0.0	0.0	0.0
80327	MAPRE1P1	NC_000008.11	-	135623584	135626032	0.0	0.0	0.0
100271466	RPL23AP54	NC_000008.11	+	5476509	5476969	0.0	0.0	0.0
101928095	LOC101928095	NC_000008.11	-	7215522	7228188	0.0	0.0	0.0
106481973	RNU6-12P	NC_000008.11	+	118976513	118976618	0.0	0.0	0.0
100462851	COX6B1P6	NC_000008.11	-	89823542	89823830	0.0	0.0	0.0
286114	LINC02153	NC_000008.11	+	20973986	20995119	0.0	0.0	0.0
7373	COL14A1	NC_000008.11	+	120125102	120373573	0.0	0.0	0.0
100873173	MTND1P6	NC_000008.11	+	33014081	33015025	0.0	0.0	0.0
100847038	MIR5692A2	NC_000008.11	+	12719132	12719190	0.0	0.0	0.0
106479368	RN7SL396P	NC_000008.11	+	119862665	119862860	0.0	0.0	0.0
83877	TM2D2	NC_000008.11	-	38988808	38996509	0.0	0.0	0.0
8601	RGS20	NC_000008.11	+	53851795	53959304	0.0	0.0	0.0
100129096	LOC100129096	NC_000008.11	+	69129449	69131606	0.0	0.0	0.0
106481680	COX6CP8	NC_000008.11	+	64331927	64332152	0.0	0.0	0.0
51115	RMDN1	NC_000008.11	-	86472349	86514357	0.0	0.0	0.0
100128174	DEFB131C	NC_000008.11	-	12043503	12049625	0.0	0.0	0.0
100500839	MIR3686	NC_000008.11	-	129484057	129484142	0.0	0.0	0.0
100302166	MIR1322	NC_000008.11	-	10825373	10825443	0.0	0.0	0.0
106480468	RN7SKP159	NC_000008.11	-	5911006	5911236	0.0	0.0	0.0
441381	LRRC24	NC_000008.11	-	144522388	144527033	0.0	0.0	0.0
100616221	MIR4662A	NC_000008.11	+	124821985	124822051	0.0	0.0	0.0
101929897	IKBKB-DT	NC_000008.11	-	42255320	42270961	0.0	0.0	0.0
100151681	RNU7-84P	NC_000008.11	-	106729796	106729857	0.0	0.0	0.0
100422546	XRCC6P4	NC_000008.11	-	62855085	62857134	0.0	0.0	0.0
9166	EBAG9	NC_000008.11	+	109539702	109565996	0.0	0.0	0.0
1808	DPYSL2	NC_000008.11	+	26514031	26658175	0.0	0.0	0.0
642879	SMARCE1P4	NC_000008.11	+	37095105	37096432	0.0	0.0	0.0
106479187	RN7SKP206	NC_000008.11	+	129290983	129291275	0.0	0.0	0.0
101929268	LOC101929268	NC_000008.11	+	48551567	48698510	0.0	0.0	0.0
124902078	LOC124902078	NC_000008.11	+	51015021	51015165	0.0	0.0	0.0
51669	SARAF	NC_000008.11	-	30063003	30083208	0.0	0.0	0.0
6917	TCEA1	NC_000008.11	-	53966556	54022448	0.0	0.0	0.0
106481813	RN7SKP153	NC_000008.11	-	119711830	119712145	0.0	0.0	0.0
50626	CYHR1	NC_000008.11	-	144449582	144462871	0.0	0.0	0.0
112935892	LINC02605	NC_000008.11	+	78837529	78840522	0.0	0.0	0.0
100133147	LOC100133147	NC_000008.11	-	121113159	121113935	0.0	0.0	0.0
100289462	DEFB4B	NC_000008.11	-	7414855	7416863	0.0	0.0	0.0
441362	REXO1L6P	NC_000008.11	-	85826704	85827839	0.0	0.0	0.0
57604	TRMT9B	NC_000008.11	+	12945673	13029777	0.0	0.0	0.0
106480099	RNU6-1218P	NC_000008.11	-	30043801	30043908	0.0	0.0	0.0
106481558	RNU6-1197P	NC_000008.11	+	74079537	74079643	0.0	0.0	0.0
100128548	LOC100128548	NC_000008.11	+	94891221	94892146	0.0	0.0	0.0
727677	CASC8	NC_000008.11	-	127289676	127482139	0.0	0.0	0.0
157567	ANKRD46	NC_000008.11	-	100509752	100559759	0.0	0.0	0.0
100129367	LOC100129367	NC_000008.11	+	137696702	137698664	0.0	0.0	0.0
57805	CCAR2	NC_000008.11	+	22604757	22621514	0.0	0.0	0.0
100419763	LOC100419763	NC_000008.11	+	145047724	145048534	0.0	0.0	0.0
106480684	MTCO1P4	NC_000008.11	+	103088796	103090671	0.0	0.0	0.0
106481549	RNU6-1172P	NC_000008.11	-	96431054	96431160	0.0	0.0	0.0
728724	LINC00977	NC_000008.11	-	129216467	129241240	0.0	0.0	0.0
80124	VCPIP1	NC_000008.11	-	66628487	66667231	0.0	0.0	0.0
101926978	LINC01111	NC_000008.11	+	76406654	76524356	0.0	0.0	0.0
100128963	RPL3P9	NC_000008.11	-	79571095	79572350	0.0	0.0	0.0
100422982	MIR4286	NC_000008.11	+	10666978	10667070	0.0	0.0	0.0
1670	DEFA5	NC_000008.11	-	7055304	7056739	0.0	0.0	0.0
51606	ATP6V1H	NC_000008.11	-	53715543	53843245	0.0	0.0	0.0
106481052	RN7SL474P	NC_000008.11	-	16863196	16863496	0.0	0.0	0.0
90390	MED30	NC_000008.11	+	117520713	117540262	0.0	0.0	0.0
392255	GDF6	NC_000008.11	-	96142333	96160806	0.0	0.0	0.0
100271050	RPS10P16	NC_000008.11	-	117523217	117523726	0.0	0.0	0.0
109616979	SNORD38D	NC_000008.11	-	39018616	39018685	0.0	0.0	0.0
25879	DCAF13	NC_000008.11	+	103415386	103443453	0.0	0.0	0.0
100509857	KRT8P4	NC_000008.11	-	89412510	89415144	0.0	0.0	0.0
138009	DCAF4L2	NC_000008.11	-	87870747	87874015	0.0	0.0	0.0
101927915	LOC101927915	NC_000008.11	-	137406101	137413588	0.0	0.0	0.0
54845	ESRP1	NC_000008.11	+	94641174	94707466	0.0	0.0	0.0
106481047	RN7SL457P	NC_000008.11	+	33715784	33716070	0.0	0.0	0.0
100128686	LOC100128686	NC_000008.11	+	50859530	50860254	0.0	0.0	0.0
23039	XPO7	NC_000008.11	+	21919662	22006585	0.0	0.0	0.0
100750225	PCAT1	NC_000008.11	+	127013154	127021014	0.0	0.0	0.0
106479900	RNU6-756P	NC_000008.11	+	124260646	124260752	0.0	0.0	0.0
113655	MFSD3	NC_000008.11	+	144509070	144511213	0.0	0.0	0.0
338097	PSME2P5	NC_000008.11	+	26547679	26548449	0.0	0.0	0.0
100126338	MIR937	NC_000008.11	-	143812957	143813042	0.0	0.0	0.0
106479313	RN7SL250P	NC_000008.11	+	54420468	54420725	0.0	0.0	0.0
79752	ZFAND1	NC_000008.11	-	81701331	81721304	0.0	0.0	0.0
22827	PUF60	NC_000008.11	-	143816344	143829315	0.0	0.0	0.0
1392	CRH	NC_000008.11	-	66176376	66178464	0.0	0.0	0.0
101929488	LOC101929488	NC_000008.11	+	57343787	57364857	0.0	0.0	0.0
1671	DEFA6	NC_000008.11	-	6924697	6926076	0.0	0.0	0.0
106480144	RNU6-1324P	NC_000008.11	-	66501205	66501311	0.0	0.0	0.0
100133267	DEFB130B	NC_000008.11	-	12064389	12071747	0.0	0.0	0.0
10221	TRIB1	NC_000008.11	+	125430358	125438403	0.0	0.0	0.0
27257	LSM1	NC_000008.11	-	38163321	38176730	0.0	0.0	0.0
1960	EGR3	NC_000008.11	-	22687659	22692577	0.0	0.0	0.0
100132891	MSC-AS1	NC_000008.11	+	71843123	72056312	0.0	0.0	0.0
100507056	CCAT1	NC_000008.11	-	127207382	127219268	0.0	0.0	0.0
10671	DCTN6	NC_000008.11	+	30156369	30183639	0.0	0.0	0.0
724031	MIR661	NC_000008.11	-	143945191	143945279	0.0	0.0	0.0
286103	ZNF252P-AS1	NC_000008.11	+	145002811	145006046	0.0	0.0	0.0
85453	TSPYL5	NC_000008.11	-	97273488	97277928	0.0	0.0	0.0
124900257	LOC124900257	NC_000008.11	-	71815494	71815625	0.0	0.0	0.0
100421821	LOC100421821	NC_000008.11	-	26987126	26988031	0.0	0.0	0.0
101929450	LINC02099	NC_000008.11	+	29748309	29798492	0.0	0.0	0.0
101929315	ADAM7-AS2	NC_000008.11	-	24490312	24514868	0.0	0.0	0.0
100288097	LOC100288097	NC_000008.11	-	69858970	69860555	0.0	0.0	0.0
100533622	LOC100533622	NC_000008.11	-	83200952	83202431	0.0	0.0	0.0
23259	DDHD2	NC_000008.11	+	38231585	38262836	0.0	0.0	0.0
106480544	RNU11-6P	NC_000008.11	-	80749561	80749693	0.0	0.0	0.0
124900258	LOC124900258	NC_000008.11	-	131432776	131432955	0.0	0.0	0.0
94137	RP1L1	NC_000008.11	-	10606349	10655143	0.0	0.0	0.0
100421822	LOC100421822	NC_000008.11	-	58424993	58426850	0.0	0.0	0.0
117751737	HIKESHIP3	NC_000008.11	-	30754257	30754539	0.0	0.0	0.0
101937451	LINC01030	NC_000008.11	-	90592775	90606063	0.0	0.0	0.0
728746	FAM90A17	NC_000008.11	+	7746034	7749044	0.0	0.0	0.0
11160	ERLIN2	NC_000008.11	+	37736634	37758422	0.0	0.0	0.0
100506100	ZDHHC12-DT	NC_000009.12	+	128724462	128733243	0.0	0.0	0.0
106481928	RNU6-996P	NC_000009.12	-	107663140	107663246	0.0	0.0	0.0
728433	FGF7P7	NC_000009.12	-	62471924	62476333	0.0	0.0	0.0
100129331	RAB28P2	NC_000009.12	-	62605961	62607138	0.0	0.0	0.0
5082	PDCL	NC_000009.12	-	122818097	122828588	0.0	0.0	0.0
107063539	RN7SL75P	NC_000009.12	+	100102559	100102839	0.0	0.0	0.0
4920	ROR2	NC_000009.12	-	91726447	91950228	0.0	0.0	0.0
5735	PTGER4P1	NC_000009.12	+	41279459	41279908	0.0	0.0	0.0
8434	RECK	NC_000009.12	+	36036913	36124455	0.0	0.0	0.0
65083	NOL6	NC_000009.12	-	33461353	33473924	0.0	0.0	0.0
106479531	RN7SL849P	NC_000009.12	-	12764761	12765055	0.0	0.0	0.0
653436	ANKRD20A7P	NC_000009.12	+	42852563	42895739	0.0	0.0	0.0
570	BAAT	NC_000009.12	-	101360417	101385006	0.0	0.0	0.0
158435	LOC158435	NC_000009.12	+	96065839	96101912	0.0	0.0	0.0
7270	TTF1	NC_000009.12	-	132375548	132406840	0.0	0.0	0.0
107075319	RN7SL151P	NC_000009.12	+	21699312	21699524	0.0	0.0	0.0
100506103	LOC100506103	NC_000009.12	-	60927094	60927428	0.0	0.0	0.0
64922	LRRC19	NC_000009.12	-	26993136	27005672	0.0	0.0	0.0
51271	UBAP1	NC_000009.12	+	34179005	34252523	0.0	0.0	0.0
445571	CBWD3	NC_000009.12	+	68241983	68300035	0.0	0.0	0.0
7436	VLDLR	NC_000009.12	+	2621787	2660056	0.0	0.0	0.0
29085	PHPT1	NC_000009.12	+	136849409	136851024	0.0	0.0	0.0
441452	SPATA31C1	NC_000009.12	+	87917962	87923657	0.0	0.0	0.0
9649	RALGPS1	NC_000009.12	+	126914782	127223166	0.0	0.0	0.0
124902343	LOC124902343	NC_000009.12	+	133093052	133093151	0.0	0.0	0.0
100873533	RNA5SP280	NC_000009.12	+	27198287	27198401	0.0	0.0	0.0
100132599	LOC100132599	NC_000009.12	+	66042621	66043329	0.0	0.0	0.0
100289027	CDK2AP2P1	NC_000009.12	+	41280378	41281104	0.0	0.0	0.0
26086	GPSM1	NC_000009.12	+	136327539	136359601	0.0	0.0	0.0
100873240	MTND4P15	NC_000009.12	+	92110865	92111832	0.0	0.0	0.0
106479462	RN7SL659P	NC_000009.12	-	107811616	107811914	0.0	0.0	0.0
107075264	MTCO1P11	NC_000009.12	+	5096666	5098193	0.0	0.0	0.0
100873534	RNA5SP281	NC_000009.12	+	32293558	32293692	0.0	0.0	0.0
445573	ATP5MFP3	NC_000009.12	+	77040390	77040807	0.0	0.0	0.0
100289028	BNIP3P4	NC_000009.12	-	64810866	64811421	0.0	0.0	0.0
646087	IMP3P1	NC_000009.12	-	10829758	10830308	0.0	0.0	0.0
100420670	NPAP1P8	NC_000009.12	-	82430118	82431506	0.0	0.0	0.0
100873535	RNA5SP282	NC_000009.12	-	34206134	34206241	0.0	0.0	0.0
100270964	RPL24P8	NC_000009.12	+	70217157	70217706	0.0	0.0	0.0
3439	IFNA1	NC_000009.12	+	21440439	21441316	0.0	0.0	0.0
79813	EHMT1	NC_000009.12	+	137619005	137836127	0.0	0.0	0.0
7088	TLE1	NC_000009.12	-	81583683	81689547	0.0	0.0	0.0
100616242	MIR4673	NC_000009.12	-	136519568	136519626	0.0	0.0	0.0
100129107	TCF3P1	NC_000009.12	+	5110861	5113421	0.0	0.0	0.0
101927827	LOC101927827	NC_000009.12	-	42579805	42586534	0.0	0.0	0.0
100130671	IFNWP9	NC_000009.12	-	21190638	21191362	0.0	0.0	0.0
107987014	LOC107987014	NC_000009.12	+	116567626	116569930	0.0	0.0	0.0
401491	VLDLR-AS1	NC_000009.12	-	2535652	2622373	0.0	0.0	0.0
106480672	RNU2-47P	NC_000009.12	-	12300266	12300451	0.0	0.0	0.0
100873537	RNA5SP284	NC_000009.12	+	63813190	63813307	0.0	0.0	0.0
644576	SNX18P9	NC_000009.12	+	64439032	64440151	0.0	0.0	0.0
4300	MLLT3	NC_000009.12	-	20341669	20622499	0.0	0.0	0.0
646083	PA2G4P6	NC_000009.12	+	89449437	89451764	0.0	0.0	0.0
100422340	SDR42E1P1	NC_000009.12	-	39651725	39652477	0.0	0.0	0.0
100507244	MAMDC2-AS1	NC_000009.12	-	70153134	70175888	0.0	0.0	0.0
100189109	TRR-TCT3-1	NC_000009.12	-	128340076	128340166	0.0	0.0	0.0
100124538	SNORA70C	NC_000009.12	-	117181066	117181201	0.0	0.0	0.0
445577	C9orf129	NC_000009.12	-	93329488	93346303	0.0	0.0	0.0
26301	GBGT1	NC_000009.12	-	133152948	133163914	0.0	0.0	0.0
1761	DMRT1	NC_000009.12	+	843289	969090	0.0	0.0	0.0
100859924	SUMO2P2	NC_000009.12	+	23632009	23632555	0.0	0.0	0.0
101927380	CARNMT1-AS1	NC_000009.12	+	74952965	74997382	0.0	0.0	0.0
10850	CCL27	NC_000009.12	-	34661890	34662657	0.0	0.0	0.0
100533674	NPAP1P4	NC_000009.12	-	80357106	80360218	0.0	0.0	0.0
100873539	RNA5SP286	NC_000009.12	-	73750972	73751077	0.0	0.0	0.0
84302	PGAP4	NC_000009.12	-	101473170	101487173	0.0	0.0	0.0
101928381	LOC101928381	NC_000009.12	+	65791121	65802027	0.0	0.0	0.0
2650	GCNT1	NC_000009.12	+	76441666	76507416	0.0	0.0	0.0
100533675	NPAP1P6	NC_000009.12	+	79863020	79866875	0.0	0.0	0.0
138474	TAF1L	NC_000009.12	-	32629454	32635669	0.0	0.0	0.0
100129969	FAM205C	NC_000009.12	-	34889066	34895764	0.0	0.0	0.0
105376331	CACNA1B-AS1	NC_000009.12	-	137943630	137947060	0.0	0.0	0.0
101340252	SNORD121B	NC_000009.12	-	33934297	33934375	0.0	0.0	0.0
100631382	ZFAND6P1	NC_000009.12	+	35449640	35451108	0.0	0.0	0.0
101929247	LINC01231	NC_000009.12	+	3181589	3200500	0.0	0.0	0.0
304	ANXA2P2	NC_000009.12	+	33624225	33625534	0.0	0.0	0.0
100129248	PDSS1P1	NC_000009.12	-	5084690	5086231	0.0	0.0	0.0
107080620	ODF2-AS1	NC_000009.12	-	128468925	128473012	0.0	0.0	0.0
3440	IFNA2	NC_000009.12	-	21384255	21385398	0.0	0.0	0.0
392305	GLULP4	NC_000009.12	+	34917045	34918408	0.0	0.0	0.0
100132249	LOC100132249	NC_000009.12	-	62834248	62838346	0.0	0.0	0.0
100132678	RPL7AP45	NC_000009.12	+	41479933	41480534	0.0	0.0	0.0
10439	OLFM1	NC_000009.12	+	135075505	135121184	0.0	0.0	0.0
3441	IFNA4	NC_000009.12	-	21186618	21187587	0.0	0.0	0.0
642306	RPL19P15	NC_000009.12	+	130651771	130652464	0.0	0.0	0.0
153090	DAB2IP	NC_000009.12	+	121567074	121785530	0.0	0.0	0.0
100129385	C9orf92	NC_000009.12	-	16203935	16276313	0.0	0.0	0.0
340460	KRT18P24	NC_000009.12	-	79036353	79037748	0.0	0.0	0.0
3442	IFNA5	NC_000009.12	-	21304326	21305313	0.0	0.0	0.0
392307	FAM221B	NC_000009.12	-	35816391	35828732	0.0	0.0	0.0
7091	TLE4	NC_000009.12	+	79571965	79726882	0.0	0.0	0.0
105379450	LOC105379450	NC_000009.12	-	67006925	67009022	0.0	0.0	0.0
158131	OR1Q1	NC_000009.12	+	122614738	122615682	0.0	0.0	0.0
3443	IFNA6	NC_000009.12	-	21350318	21350887	0.0	0.0	0.0
259308	FAM205A	NC_000009.12	-	34723053	34729488	0.0	0.0	0.0
106481198	RNU4-82P	NC_000009.12	-	124887410	124887549	0.0	0.0	0.0
113219452	MIR12117	NC_000009.12	+	33108692	33108765	0.0	0.0	0.0
645930	HMGN2P31	NC_000009.12	+	5311431	5312723	0.0	0.0	0.0
574444	MIR491	NC_000009.12	+	20716105	20716188	0.0	0.0	0.0
392309	OR13J1	NC_000009.12	-	35869463	35870401	0.0	0.0	0.0
692093	SNORD62B	NC_000009.12	+	131490486	131490571	0.0	0.0	0.0
100874388	OSTCP8	NC_000009.12	-	33967877	33968573	0.0	0.0	0.0
387328	ZNF322P1	NC_000009.12	-	97195351	97200145	0.0	0.0	0.0
401505	TOMM5	NC_000009.12	-	37588413	37592597	0.0	0.0	0.0
101927015	LINC01506	NC_000009.12	-	68543541	68546602	0.0	0.0	0.0
